Category,Customer_ID,Discount,Market,Order_Date,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,Year,Market2,weeknum,Ship_Delay,Campaign
Technology,BD-116054,0.2,US,2014-09-25,High,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",2.4585,3,South,Consumer,2014-09-27,Second Class,2.09,Accessories,2014.0,North America,39,2,3.0
Furniture,PT-190904,0.2,US,2014-10-21,Critical,FUR-FU-10000175,DAX Wood Document Frame.,6.0412,4,South,Consumer,2014-10-21,Same Day,13.32,Furnishings,2014.0,North America,43,0,2.0
Office Supplies,PT-190904,0.2,US,2014-10-21,Critical,OFF-AR-10003251,Prang Drawing Pencil Set,1.112,2,South,Consumer,2014-10-21,Same Day,0.72,Art,2014.0,North America,43,0,1.0
Office Supplies,PT-190904,0.2,US,2014-10-21,Critical,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",2.502,1,South,Consumer,2014-10-21,Same Day,0.97,Paper,2014.0,North America,43,0,3.0
Office Supplies,PT-190904,0.2,US,2014-10-21,Critical,OFF-ST-10000617,Woodgrain Magazine Files by Perma,-0.7748,2,South,Consumer,2014-10-21,Same Day,1.24,Storage,2014.0,North America,43,0,2.0
Office Supplies,TC-212954,0.2,US,2014-11-14,Medium,OFF-AR-10002335,DIXON Oriole Pencils,0.1548,1,South,Consumer,2014-11-19,Second Class,0.23,Art,2014.0,North America,46,5,3.0
Technology,ND-183704,0.2,US,2014-12-04,High,TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,7.1988,1,South,Consumer,2014-12-06,Second Class,7.0,Accessories,2014.0,North America,49,2,3.0
Furniture,BT-116804,0.2,US,2014-12-11,High,FUR-FU-10001940,Staples,5.7312,3,South,Consumer,2014-12-13,First Class,1.03,Furnishings,2014.0,North America,50,2,3.0
Office Supplies,JP-155204,0.2,US,2014-12-23,Critical,OFF-EN-10002621,Staples,2.934,1,South,Consumer,2014-12-25,Second Class,0.75,Envelopes,2014.0,North America,52,2,3.0
Furniture,JH-154304,0.2,US,2014-12-26,Medium,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",5.775,3,South,Consumer,2014-12-29,First Class,1.18,Furnishings,2014.0,North America,52,3,2.0
Furniture,AS-102404,0.2,US,2011-03-15,High,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5.1408,3,South,Consumer,2011-03-19,Standard Class,4.57,Furnishings,2011.0,North America,12,4,1.0
Office Supplies,AS-102404,0.2,US,2011-03-15,High,OFF-PA-10002120,Xerox 1889,47.8152,3,South,Consumer,2011-03-19,Standard Class,12.44,Paper,2011.0,North America,12,4,1.0
Office Supplies,AS-102404,0.2,US,2011-03-15,High,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",17.847,1,South,Consumer,2011-03-19,Standard Class,12.03,Storage,2011.0,North America,12,4,1.0
Technology,LW-168254,0.2,US,2011-07-01,High,TEC-PH-10004586,Wilson SignalBoost 841262 DB PRO Amplifier Kit,71.99,2,South,Corporate,2011-07-05,Standard Class,93.1,Phones,2011.0,North America,27,4,1.0
Office Supplies,AG-105254,0.2,US,2011-08-09,Low,OFF-PA-10001937,Xerox 21,5.4432,3,South,Corporate,2011-08-16,Standard Class,1.76,Paper,2011.0,North America,33,7,1.0
Technology,AG-105254,0.2,US,2011-08-09,Low,TEC-PH-10002398,AT&T 1070 Corded Phone,22.298,2,South,Corporate,2011-08-16,Standard Class,20.62,Phones,2011.0,North America,33,7,1.0
Office Supplies,DH-136754,0.2,US,2011-08-12,High,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,15.8436,6,South,Home Office,2011-08-16,Standard Class,22.1,Appliances,2011.0,North America,33,4,1.0
Office Supplies,DH-136754,0.2,US,2011-08-12,High,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,4.1965,5,South,Home Office,2011-08-16,Standard Class,6.5,Art,2011.0,North America,33,4,3.0
Office Supplies,DH-136754,0.2,US,2011-08-12,High,OFF-LA-10000443,Avery 501,0.9963,1,South,Home Office,2011-08-16,Standard Class,0.35,Labels,2011.0,North America,33,4,3.0
Office Supplies,DH-136754,0.2,US,2011-08-12,High,OFF-PA-10000295,Xerox 229,10.8864,6,South,Home Office,2011-08-16,Standard Class,1.27,Paper,2011.0,North America,33,4,1.0
Office Supplies,DH-136754,0.2,US,2011-08-12,High,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,-1.041,2,South,Home Office,2011-08-16,Standard Class,0.9,Supplies,2011.0,North America,33,4,2.0
Technology,DH-136754,0.2,US,2011-08-12,High,TEC-AC-10002473,Maxell 4.7GB DVD-R,41.7186,7,South,Home Office,2011-08-16,Standard Class,14.0,Accessories,2011.0,North America,33,4,1.0
Furniture,DL-128654,0.2,US,2011-10-15,High,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",4.0383,1,South,Consumer,2011-10-20,Standard Class,0.62,Furnishings,2011.0,North America,42,5,2.0
Office Supplies,PB-191504,0.2,US,2011-12-12,High,OFF-EN-10001099,Staples,7.6284,3,South,Consumer,2011-12-17,Standard Class,2.25,Envelopes,2011.0,North America,51,5,2.0
Office Supplies,HR-148304,0.2,US,2012-06-18,High,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.5784,4,South,Corporate,2012-06-22,Standard Class,1.07,Art,2012.0,North America,25,4,3.0
Technology,EP-139154,0.2,US,2012-06-21,Low,TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,37.7916,3,South,Consumer,2012-06-27,Standard Class,14.87,Phones,2012.0,North America,25,6,1.0
Office Supplies,JD-157904,0.2,US,2012-10-10,High,OFF-ST-10004459,Tennsco Single-Tier Lockers,-337.806,6,South,Consumer,2012-10-15,Standard Class,91.97,Storage,2012.0,North America,41,5,0.0
Office Supplies,SO-203354,0.2,US,2012-10-11,Low,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,2.5164,2,South,Consumer,2012-10-18,Standard Class,2.83,Storage,2012.0,North America,41,7,3.0
Office Supplies,VD-216704,0.2,US,2012-11-05,High,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",24.196,4,South,Consumer,2012-11-09,Standard Class,64.48,Appliances,2012.0,North America,45,4,1.0
Furniture,SS-208754,0.2,US,2012-11-20,Low,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,-36.294,3,South,Consumer,2012-11-27,Standard Class,20.97,Bookcases,2012.0,North America,47,7,0.0
Office Supplies,SS-208754,0.2,US,2012-11-20,Low,OFF-ST-10000918,Crate-A-Files,1.308,2,South,Consumer,2012-11-27,Standard Class,2.33,Storage,2012.0,North America,47,7,3.0
Office Supplies,LC-169604,0.2,US,2013-02-21,High,OFF-ST-10001496,Standard Rollaway File with Lock,32.4342,3,South,Home Office,2013-02-25,Standard Class,59.9,Storage,2013.0,North America,8,4,1.0
Office Supplies,JB-154004,0.2,US,2013-07-24,High,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",6.5164,2,South,Corporate,2013-07-28,Standard Class,2.59,Appliances,2013.0,North America,30,4,2.0
Office Supplies,JB-154004,0.2,US,2013-07-24,High,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,2.6412,2,South,Corporate,2013-07-28,Standard Class,4.49,Art,2013.0,North America,30,4,1.0
Technology,SC-206954,0.2,US,2013-09-11,High,TEC-PH-10003505,Geemarc AmpliPOWER60,58.464,7,South,Corporate,2013-09-16,Standard Class,69.86,Phones,2013.0,North America,37,5,1.0
Office Supplies,PO-188504,0.2,US,2013-09-19,High,OFF-LA-10002787,Avery 480,1.05,1,South,Consumer,2013-09-23,Standard Class,0.41,Labels,2013.0,North America,38,4,3.0
Office Supplies,AC-104504,0.2,US,2013-09-23,High,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",5.796,2,South,Consumer,2013-09-27,Standard Class,1.93,Labels,2013.0,North America,39,4,3.0
Office Supplies,LB-167954,0.2,US,2013-11-12,High,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,50.3658,3,South,Home Office,2013-11-16,Standard Class,50.61,Appliances,2013.0,North America,46,4,1.0
Office Supplies,PW-190304,0.2,US,2014-03-22,Low,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,8.048,1,South,Corporate,2014-03-28,Standard Class,11.61,Appliances,2014.0,North America,12,6,2.0
Office Supplies,HR-147704,0.2,US,2014-04-08,High,OFF-AR-10003156,50 Colored Long Pencils,1.2192,2,South,Home Office,2014-04-12,Standard Class,1.78,Art,2014.0,North America,15,4,3.0
Technology,HR-147704,0.2,US,2014-04-08,High,TEC-PH-10000576,AT&T 1080 Corded phone,19.1786,2,South,Home Office,2014-04-12,Standard Class,20.62,Phones,2014.0,North America,15,4,1.0
Office Supplies,CP-123404,0.2,US,2014-04-25,Low,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,-21.294,2,South,Corporate,2014-05-01,Standard Class,16.21,Storage,2014.0,North America,17,6,0.0
Technology,JL-152354,0.2,US,2014-04-29,High,TEC-PH-10002624,Samsung Galaxy S4 Mini,84.5982,2,South,Consumer,2014-05-03,Standard Class,80.27,Phones,2014.0,North America,18,4,1.0
Furniture,MH-181154,0.2,US,2014-05-01,High,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,-8.2764,6,South,Home Office,2014-05-05,Standard Class,23.89,Furnishings,2014.0,North America,18,4,3.0
Furniture,LC-168854,0.2,US,2014-06-13,Low,FUR-FU-10001546,Dana Swing-Arm Lamps,1.068,2,South,Consumer,2014-06-20,Standard Class,2.53,Furnishings,2014.0,North America,24,7,3.0
Furniture,DR-128804,0.2,US,2014-06-27,High,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,-13.6776,3,South,Corporate,2014-07-02,Standard Class,27.0,Chairs,2014.0,North America,26,5,0.0
Office Supplies,DR-128804,0.2,US,2014-06-27,High,OFF-LA-10004689,Avery 512,4.6818,6,South,Corporate,2014-07-02,Standard Class,1.12,Labels,2014.0,North America,26,5,3.0
Office Supplies,RH-194954,0.2,US,2014-08-13,High,OFF-PA-10000223,Xerox 2000,7.2576,4,South,Consumer,2014-08-18,Standard Class,2.64,Paper,2014.0,North America,33,5,3.0
Office Supplies,AP-109154,0.2,US,2014-09-04,High,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",8.8624,4,South,Consumer,2014-09-08,Standard Class,2.7,Envelopes,2014.0,North America,36,4,3.0
Office Supplies,ES-140804,0.2,US,2014-09-20,High,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",9.5616,2,South,Corporate,2014-09-24,Standard Class,10.91,Storage,2014.0,North America,38,4,3.0
Furniture,SJ-201254,0.2,US,2014-09-27,High,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-57.6312,4,South,Home Office,2014-10-01,Standard Class,29.81,Chairs,2014.0,North America,39,4,0.0
Office Supplies,SP-208604,0.2,US,2014-09-29,High,OFF-PA-10001800,Xerox 220,3.6288,2,South,Corporate,2014-10-03,Standard Class,0.85,Paper,2014.0,North America,40,4,3.0
Furniture,PH-187904,0.2,US,2014-10-22,High,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,42.747,3,South,Home Office,2014-10-27,Standard Class,101.22,Chairs,2014.0,North America,43,5,1.0
Furniture,PH-187904,0.2,US,2014-10-22,High,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5.1408,3,South,Home Office,2014-10-27,Standard Class,6.37,Furnishings,2014.0,North America,43,5,3.0
Technology,PM-191354,0.2,US,2014-11-10,High,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,38.3952,3,South,Home Office,2014-11-14,Standard Class,25.97,Accessories,2014.0,North America,46,4,1.0
Technology,PM-191354,0.2,US,2014-11-10,High,TEC-PH-10004094,Motorola L703CM,31.198,4,South,Home Office,2014-11-14,Standard Class,30.99,Phones,2014.0,North America,46,4,1.0
Furniture,HZ-149504,0.2,US,2014-11-26,High,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,-81.441,5,South,Consumer,2014-12-01,Standard Class,82.08,Bookcases,2014.0,North America,48,5,0.0
Technology,EB-139304,0.2,US,2011-02-03,Medium,TEC-PH-10002890,AT&T 17929 Lendline Telephone,13.572,5,South,Consumer,2011-02-10,Standard Class,4.99,Phones,2011.0,North America,6,7,1.0
Furniture,SM-203204,0.2,US,2011-03-18,Medium,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",15.294,3,South,Home Office,2011-03-23,Standard Class,8.1,Furnishings,2011.0,North America,12,5,1.0
Furniture,SM-203204,0.2,US,2011-03-18,Medium,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",8.0766,2,South,Home Office,2011-03-23,Standard Class,2.37,Furnishings,2011.0,North America,12,5,3.0
Furniture,AJ-107954,0.2,US,2011-05-14,Medium,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,23.316,2,South,Corporate,2011-05-20,Standard Class,20.94,Furnishings,2011.0,North America,20,6,1.0
Furniture,XP-218654,0.2,US,2011-09-28,Medium,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,16.8544,4,South,Consumer,2011-10-03,Standard Class,24.95,Furnishings,2011.0,North America,40,5,1.0
Technology,JK-161204,0.2,US,2011-11-02,Medium,TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,239.976,10,South,Home Office,2011-11-06,Standard Class,67.38,Accessories,2011.0,North America,45,4,3.0
Furniture,BM-117854,0.2,US,2011-12-14,Medium,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",13.9728,4,South,Consumer,2011-12-20,Standard Class,12.21,Chairs,2011.0,North America,51,6,1.0
Technology,MK-181604,0.2,US,2011-12-19,Medium,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,-18.585,5,South,Consumer,2011-12-25,Standard Class,6.45,Accessories,2011.0,North America,52,6,0.0
Furniture,EB-137504,0.2,US,2012-03-12,Medium,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,1.4418,3,South,Corporate,2012-03-17,Standard Class,0.35,Furnishings,2012.0,North America,11,5,3.0
Furniture,EB-137504,0.2,US,2012-03-12,Medium,FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",3.86,4,South,Corporate,2012-03-17,Standard Class,2.3,Furnishings,2012.0,North America,11,5,3.0
Technology,SC-202604,0.2,US,2012-03-31,Medium,TEC-PH-10000011,PureGear Roll-On Screen Protector,27.986,5,South,Corporate,2012-04-04,Standard Class,3.63,Phones,2012.0,North America,13,4,1.0
Furniture,PR-188804,0.2,US,2012-04-11,Medium,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",14.3136,3,South,Consumer,2012-04-17,Standard Class,3.87,Furnishings,2012.0,North America,15,6,1.0
Furniture,PR-188804,0.2,US,2012-04-11,Medium,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,10.104,2,South,Consumer,2012-04-17,Standard Class,1.05,Furnishings,2012.0,North America,15,6,1.0
Furniture,DB-131204,0.2,US,2012-05-01,Medium,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,14.2992,3,South,Corporate,2012-05-05,Standard Class,4.93,Furnishings,2012.0,North America,18,4,1.0
Furniture,AG-104954,0.2,US,2012-06-08,Medium,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",45.4671,7,South,Corporate,2012-06-12,Standard Class,7.84,Furnishings,2012.0,North America,23,4,1.0
Technology,MJ-177404,0.2,US,2012-06-09,Medium,TEC-AC-10004396,Logitech Keyboard K120,-8.1675,5,South,Consumer,2012-06-16,Standard Class,5.11,Accessories,2012.0,North America,23,7,3.0
Technology,JH-159104,0.2,US,2012-06-12,Medium,TEC-PH-10002844,Speck Products Candyshell Flip Case,4.1988,2,South,Consumer,2012-06-16,Standard Class,5.14,Phones,2012.0,North America,24,4,3.0
Technology,DB-134054,0.2,US,2012-09-17,Medium,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,10.896,3,South,Consumer,2012-09-23,Standard Class,7.05,Accessories,2012.0,North America,38,6,1.0
Furniture,AH-106904,0.2,US,2012-11-12,Medium,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",16.4403,3,South,Corporate,2012-11-19,Standard Class,7.21,Chairs,2012.0,North America,46,7,1.0
Furniture,AH-106904,0.2,US,2012-11-12,Medium,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",-72.039,5,South,Corporate,2012-11-19,Standard Class,14.78,Chairs,2012.0,North America,46,7,0.0
Technology,AH-106904,0.2,US,2012-11-12,Medium,TEC-PH-10000441,VTech DS6151,10.0792,1,South,Corporate,2012-11-19,Standard Class,5.96,Phones,2012.0,North America,46,7,1.0
Technology,FM-143804,0.2,US,2012-11-13,Medium,TEC-AC-10004568,Maxell LTO Ultrium - 800 GB,-1.3995,5,South,Consumer,2012-11-18,Standard Class,4.66,Accessories,2012.0,North America,46,5,2.0
Technology,DO-134354,0.2,US,2012-11-27,Medium,TEC-AC-10002335,Logitech Media Keyboard K200,-1.0497,3,South,Consumer,2012-12-02,Standard Class,7.02,Accessories,2012.0,North America,48,5,3.0
Technology,RD-197204,0.2,US,2012-12-21,Medium,TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,14.628,6,South,Consumer,2012-12-27,Standard Class,4.67,Accessories,2012.0,North America,51,6,1.0
Furniture,ZC-219104,0.2,US,2013-03-09,Medium,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-3.8385,3,South,Consumer,2013-03-14,Standard Class,2.49,Furnishings,2013.0,North America,10,5,3.0
Technology,ZC-219104,0.2,US,2013-03-09,Medium,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,85.2475,5,South,Consumer,2013-03-14,Standard Class,61.08,Phones,2013.0,North America,10,5,1.0
Technology,RB-194654,0.2,US,2013-05-06,Medium,TEC-PH-10001198,Avaya 4621SW VoIP phone,19.9665,3,South,Home Office,2013-05-10,Standard Class,13.93,Phones,2013.0,North America,19,4,1.0
Furniture,MK-179054,0.2,US,2013-05-15,Medium,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",8.3028,3,South,Corporate,2013-05-20,Standard Class,2.97,Furnishings,2013.0,North America,20,5,3.0
Technology,MK-179054,0.2,US,2013-05-15,Medium,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",4.36,5,South,Corporate,2013-05-20,Standard Class,2.04,Phones,2013.0,North America,20,5,3.0
Furniture,KC-166754,0.2,US,2013-05-29,Medium,FUR-CH-10003833,Novimex Fabric Task Chair,-24.392,8,South,Corporate,2013-06-04,Standard Class,28.68,Chairs,2013.0,North America,22,6,0.0
Technology,JC-157754,0.2,US,2013-08-16,Medium,TEC-PH-10000369,HTC One Mini,70.5544,7,South,Consumer,2013-08-21,Standard Class,71.13,Phones,2013.0,North America,33,5,1.0
Technology,TN-210404,0.2,US,2013-09-27,Medium,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),-75.5958,3,South,Home Office,2013-10-02,Standard Class,30.23,Accessories,2013.0,North America,39,5,0.0
Furniture,AH-106904,0.2,US,2013-10-05,Medium,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,2.6028,3,South,Corporate,2013-10-09,Standard Class,0.92,Furnishings,2013.0,North America,40,4,3.0
Technology,AH-106904,0.2,US,2013-10-05,Medium,TEC-PH-10003095,Samsung HM1900 Bluetooth Headset,19.755,3,South,Corporate,2013-10-09,Standard Class,6.26,Phones,2013.0,North America,40,4,1.0
Furniture,AP-107204,0.2,US,2013-10-22,Medium,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",9.6832,2,South,Home Office,2013-10-27,Standard Class,1.75,Furnishings,2013.0,North America,43,5,3.0
Furniture,MF-176654,0.2,US,2013-11-05,Medium,FUR-FU-10001889,Ultra Door Pull Handle,8.2056,6,South,Corporate,2013-11-10,Standard Class,3.11,Furnishings,2013.0,North America,45,5,1.0
Furniture,FA-142304,0.2,US,2013-11-21,Medium,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,10.8588,2,South,Corporate,2013-11-26,Standard Class,16.35,Bookcases,2013.0,North America,47,5,1.0
Technology,FA-142304,0.2,US,2013-11-21,Medium,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,24.4768,4,South,Corporate,2013-11-26,Standard Class,22.35,Phones,2013.0,North America,47,5,1.0
Furniture,SC-200504,0.2,US,2013-11-25,Medium,FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,8.498,5,South,Home Office,2013-12-01,Standard Class,19.35,Bookcases,2013.0,North America,48,6,2.0
Technology,HF-149954,0.2,US,2013-11-28,Medium,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,14.595,1,South,Consumer,2013-12-04,Standard Class,10.31,Phones,2013.0,North America,48,6,1.0
Furniture,EB-138704,0.2,US,2014-01-31,Medium,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",-68.1096,4,South,Consumer,2014-02-05,Standard Class,29.66,Chairs,2014.0,North America,5,5,0.0
Furniture,CS-124004,0.2,US,2014-04-08,Medium,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.0,3,South,Home Office,2014-04-13,Standard Class,20.18,Furnishings,2014.0,North America,15,5,1.0
Technology,CS-124004,0.2,US,2014-04-08,Medium,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,-7.7247,3,South,Home Office,2014-04-13,Standard Class,29.94,Accessories,2014.0,North America,15,5,3.0
Furniture,SS-201404,0.2,US,2014-05-01,Medium,FUR-FU-10001935,3M Hangers With Command Adhesive,6.216,8,South,Corporate,2014-05-06,Standard Class,2.41,Furnishings,2014.0,North America,18,5,3.0
Technology,SS-201404,0.2,US,2014-05-01,Medium,TEC-AC-10003433,Maxell 4.7GB DVD+R 5/Pack,0.7425,3,South,Corporate,2014-05-06,Standard Class,0.21,Accessories,2014.0,North America,18,5,3.0
Furniture,CJ-120104,0.2,US,2014-05-02,Medium,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,0.0,5,South,Consumer,2014-05-07,Standard Class,246.07,Chairs,2014.0,North America,18,5,3.0
Furniture,NR-185504,0.2,US,2014-06-04,Medium,FUR-BO-10002824,Bush Mission Pointe Library,0.0,2,South,Consumer,2014-06-11,Standard Class,7.65,Bookcases,2014.0,North America,23,7,3.0
